SNAPSHOT_ID,SOURCE_ENTITY_CODE,CANONICAL_ISO2,CANONICAL_ISO3,COUNTRY_NAME,CODE_SYSTEM,ENTITY_TYPE,IS_AGGREGATE,IDENTITY_MAPPING_STATUS,INDICATOR_CODE,INDICATOR_NAME,INDICATOR_UNIT,SOURCE_ID,SOURCE_NAME,OBSERVATION_YEAR,INDICATOR_VALUE,SOURCE_LAST_UPDATED,OBSERVATION_STATUS,SOURCE_DECIMAL_PRECISION,RAW_VALUE_TEXT,RETRIEVED_AT
wdi2-2019-2021-372906f371e0391f,BFA,BF,BFA,Burkina Faso,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,20961952,2026-07-13,\N,0,20961952,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BFA,BF,BFA,Burkina Faso,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,21478690,2026-07-13,\N,0,21478690,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BFA,BF,BFA,Burkina Faso,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,21995243,2026-07-13,\N,0,21995243,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,1266.905239302,2026-07-13,\N,0,1266.90523930245,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2020,1277.544933548,2026-07-13,\N,0,1277.54493354844,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2021,1287.99918568,2026-07-13,\N,0,1287.99918568026,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2019,1564.208024456,2026-07-13,\N,1,1564.20802445636,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2020,1604.665923474,2026-07-13,\N,1,1604.6659234742,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2021,1702.080284142,2026-07-13,\N,1,1702.08028414189,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2019,128.629979475,2026-07-13,\N,2,128.629979474583,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2020,144.934011636,2026-07-13,\N,2,144.934011636458,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2021,168.673210869,2026-07-13,\N,2,168.673210869,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2019,5.662558371,2026-07-13,\N,0,5.66255837053046,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2020,5.83513578,2026-07-13,\N,0,5.835135780086,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2021,5.973813331,2026-07-13,\N,0,5.97381333056883,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,164913055,2026-07-13,\N,0,164913055,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,166298024,2026-07-13,\N,0,166298024,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGD,BD,BGD,Bangladesh,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,167658854,2026-07-13,\N,0,167658854,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,60.949944731,2026-07-13,\N,0,60.9499447310243,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2020,60.341709654,2026-07-13,\N,0,60.3417096536478,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2021,59.941976787,2026-07-13,\N,0,59.9419767870302,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2019,8626.575026574,2026-07-13,\N,1,8626.5750265742,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2020,8440.514169646,2026-07-13,\N,1,8440.51416964556,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2021,9161.945417593,2026-07-13,\N,1,9161.94541759347,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2019,1895.136293573,2026-07-13,\N,2,1895.13629357267,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2020,2304.218316605,2026-07-13,\N,2,2304.21831660461,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2021,2647.592538515,2026-07-13,\N,2,2647.59253851453,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2019,21.479458944,2026-07-13,\N,0,21.4794589439076,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2020,21.686789299,2026-07-13,\N,0,21.6867892994918,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2021,21.703221743,2026-07-13,\N,0,21.7032217425472,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,6616726,2026-07-13,\N,0,6616726,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,6550696,2026-07-13,\N,0,6550696,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BGR,BG,BGR,Bulgaria,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,6507301,2026-07-13,\N,0,6507301,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,1902.251282051,2026-07-13,\N,0,1902.25128205128,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2020,1875.41910828,2026-07-13,\N,0,1875.41910828025,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2021,1904.259493671,2026-07-13,\N,0,1904.25949367089,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2019,24873.664006013,2026-07-13,\N,1,24873.6640060134,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2020,23586.930958152,2026-07-13,\N,1,23586.9309581516,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2021,24086.784780343,2026-07-13,\N,1,24086.7847803428,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2019,2139.140992655,2026-07-13,\N,2,2139.14099265495,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2020,2417.160709586,2026-07-13,\N,2,2417.16070958555,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2021,2382.413768643,2026-07-13,\N,2,2382.4137686434,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2019,3.004468353,2026-07-13,\N,0,3.00446835284136,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2020,3.278892465,2026-07-13,\N,0,3.27889246478774,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2021,3.464160635,2026-07-13,\N,0,3.46416063514661,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,1483756,2026-07-13,\N,0,1483756,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,1472204,2026-07-13,\N,0,1472204,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHR,BH,BHR,Bahrain,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,1504365,2026-07-13,\N,0,1504365,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,39.428071928,2026-07-13,\N,0,39.4280719280719,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2020,39.546753247,2026-07-13,\N,0,39.5467532467532,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2021,39.597702298,2026-07-13,\N,0,39.5977022977023,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2019,31117.629913239,2026-07-13,\N,1,31117.6299132391,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2020,24791.670494511,2026-07-13,\N,1,24791.6704945106,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2021,29114.059772639,2026-07-13,\N,1,29114.0597726386,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2019,2019.860466812,2026-07-13,\N,2,2019.86046681179,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2020,1933.993606362,2026-07-13,\N,2,1933.99360636218,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2021,1990.877573168,2026-07-13,\N,2,1990.87757316787,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2019,10.824362861,2026-07-13,\N,0,10.8243628610412,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2020,10.976412264,2026-07-13,\N,0,10.9764122643595,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2021,11.091951268,2026-07-13,\N,0,11.0919512681237,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,394675,2026-07-13,\N,0,394675,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,395863,2026-07-13,\N,0,395863,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BHS,BS,BHS,"Bahamas, The",ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,396373,2026-07-13,\N,0,396373,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,65.342441406,2026-07-13,\N,0,65.34244140625,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2020,64.440410156,2026-07-13,\N,0,64.44041015625,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2021,63.377089844,2026-07-13,\N,0,63.37708984375,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2019,5583.297212765,2026-07-13,\N,1,5583.29721276458,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2020,5490.753666351,2026-07-13,\N,1,5490.75366635139,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2021,5995.541975905,2026-07-13,\N,1,5995.54197590494,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2019,1466.508288848,2026-07-13,\N,2,1466.50828884821,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2020,1588.324689,2026-07-13,\N,2,1588.3246890005,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2021,1770.639560893,2026-07-13,\N,2,1770.63956089257,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2019,19.645688744,2026-07-13,\N,0,19.6456887437667,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2020,20.242717542,2026-07-13,\N,0,20.2427175417457,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2021,20.677692662,2026-07-13,\N,0,20.6776926615011,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,3345533,2026-07-13,\N,0,3345533,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,3299349,2026-07-13,\N,0,3299349,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BIH,BA,BIH,Bosnia and Herzegovina,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,3244907,2026-07-13,\N,0,3244907,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,46.410750622,2026-07-13,\N,0,46.4107506220284,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2020,46.211212927,2026-07-13,\N,0,46.211212927382,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2021,45.836831732,2026-07-13,\N,0,45.8368317319537,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2019,6267.735087435,2026-07-13,\N,1,6267.73508743505,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2020,6251.988989686,2026-07-13,\N,1,6251.98898968645,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),constant 2015 US$,2,World Development Indicators,2021,6457.730537063,2026-07-13,\N,1,6457.73053706343,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2019,1305.0010986,2026-07-13,\N,2,1305.00109860036,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2020,1598.282830216,2026-07-13,\N,2,1598.28283021619,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SH.XPD.CHEX.PP.CD,"Current health expenditure per capita, PPP (current international $)",current international $,2,World Development Indicators,2021,1784.449882823,2026-07-13,\N,2,1784.44988282305,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2019,15.371945042,2026-07-13,\N,0,15.3719450417652,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2020,15.733785808,2026-07-13,\N,0,15.7337858081494,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SP.POP.65UP.TO.ZS,Population ages 65 and above (% of total population),% of total population,2,World Development Indicators,2021,16.069769164,2026-07-13,\N,0,16.0697691637937,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2019,9419758,2026-07-13,\N,0,9419758,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2020,9379952,2026-07-13,\N,0,9379952,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLR,BY,BLR,Belarus,ISO-3166-1,economy,False,matched_iso,SP.POP.TOTL,"Population, total",people,2,World Development Indicators,2021,9302585,2026-07-13,\N,0,9302585,2026-07-29T18:04:35Z
wdi2-2019-2021-372906f371e0391f,BLZ,BZ,BLZ,Belize,ISO-3166-1,economy,False,matched_iso,EN.POP.DNST,Population density (people per sq. km of land area),people per sq. km of land area,2,World Development Indicators,2019,16.914905743,2026-07-13,\N,0,16.9149057430951,2026-07-29T18:04:35Z
